day,cumulative_returns_mean,cumulative_returns_std,cumulative_returns_min,cumulative_returns_max,cumulative_returns_median,date
149,0.09691097676906639,0.2705393725707798,-0.13390276169707238,0.62791143018684,-0.011020226142896328,2024-07-26
150,0.10233711039445499,0.26857617570571896,-0.12686112085805357,0.6283533206105227,-0.010210366437630292,2024-07-29
151,0.10392741829772076,0.2709933892175535,-0.12482507171812351,0.6335195039461727,-0.00942169726271147,2024-07-30
152,0.11265557675185651,0.26304503471654994,-0.10962603796341586,0.6247098578248051,0.01355961321933341,2024-07-31
153,0.1031157975679103,0.2508010568163691,-0.10650315848370306,0.5911583812627854,0.006510803515221264,2024-08-01
154,0.10080255251182105,0.24803208973657886,-0.10635414050713166,0.5816420523160455,-0.007888066877145272,2024-08-02
155,0.09973663865557483,0.25478903964178384,-0.10847230166529775,0.5923440635164494,-0.004867416810580227,2024-08-05
156,0.10885296302428733,0.26440765146710477,-0.11215419274542038,0.6187300515006866,-0.0017965598344578115,2024-08-06
157,0.11314750061448528,0.255192212940811,-0.10996891345998838,0.5966814701952603,0.007074200664320074,2024-08-07
158,0.11000163510654645,0.25592369828888606,-0.11396964906730356,0.59402044662432,-0.01686031453642145,2024-08-08
159,0.11138618618985086,0.2558174390332788,-0.12110813219797278,0.5951579577727579,-0.02008554204189006,2024-08-09
160,0.11097357698639738,0.2468425289916044,-0.10661393458033663,0.5728061198776935,-0.01843968336156465,2024-08-12
161,0.11035370904065729,0.2401542236158998,-0.08745406923299992,0.5563957294276509,-0.032124691364886604,2024-08-13
162,0.10783276293364556,0.21992997020484517,-0.07532267715235241,0.5060637328928668,-0.0250864090233619,2024-08-14
163,0.10118976541965774,0.22210386715788127,-0.0795774430244377,0.4997000474751958,-0.033137902093876126,2024-08-15
164,0.11389795253707391,0.23002201752600773,-0.07990508446658295,0.5380627013345267,-0.029858687577656307,2024-08-16
165,0.09919594719209604,0.21511609767950346,-0.0906316300672172,0.5012845254471354,-0.02452591175446639,2024-08-19
166,0.08875990256141211,0.2203396161133416,-0.09651650075806406,0.504755889058099,-0.0260125558563975,2024-08-20
167,0.09222701133464961,0.2266123988250192,-0.10851703094298881,0.5156547789784447,-0.004221195904692943,2024-08-21
168,0.10371611247798244,0.230865162051027,-0.09900466204964709,0.532415878193566,0.00896046633928127,2024-08-22
169,0.10456684020755683,0.2345418144665103,-0.10180714457076112,0.540222061686791,0.002856153285552221,2024-08-23
170,0.09861877100789337,0.2409224298768065,-0.11628753684673165,0.547051125472487,0.012168029528467628,2024-08-26
171,0.09182889687637177,0.23246260440783928,-0.12168122477742849,0.524286485612391,0.020089899765552754,2024-08-27
172,0.08658146417102686,0.23626008344978144,-0.12479503098775202,0.5292848748129513,0.01233190389095351,2024-08-28
173,0.09213070708614146,0.24491333593537057,-0.120272118234235,0.5536965481674765,0.008882493248091317,2024-08-29
174,0.08684873163173013,0.23893173314912444,-0.12408706573103545,0.5299921145782807,0.0012677704481114382,2024-08-30
175,0.11252123989644443,0.25333672813590563,-0.10581484238395233,0.5859333442718104,0.0024751854919133898,2024-09-02
176,0.10915312628386287,0.2553691062741936,-0.11532679073505303,0.5885185539871567,-0.0006088902696506082,2024-09-03
177,0.11146591481702292,0.25736466034883115,-0.11465806040122195,0.5956995222571815,0.013311514584700479,2024-09-04
178,0.11015607006753278,0.2536803682923562,-0.11040001458028414,0.5872633117114807,0.025174628937264965,2024-09-05
179,0.10858385944040923,0.24283094189702414,-0.1146539175318978,0.5658722503882869,0.03536279465408998,2024-09-06
180,0.11066864098926903,0.24996302144480806,-0.12353455665418878,0.5789174060202682,0.044769082658304704,2024-09-09
181,0.11403042766255175,0.24974220817399315,-0.12388834024376372,0.58887481370497,0.05108949743715874,2024-09-10
182,0.12152564529799148,0.25803359849432594,-0.12589313202712982,0.6102865031895477,0.05454970936941739,2024-09-11
183,0.12890268619998646,0.2555287654058103,-0.120224516774185,0.611944167591894,0.06825728200106185,2024-09-12
184,0.12896871093581871,0.2552661944004347,-0.11670639976983022,0.6133121945730695,0.07271038356021475,2024-09-13
185,0.13058613694419513,0.2529887443055394,-0.11118289453590269,0.610554957983704,0.07702764004495788,2024-09-16
186,0.12184068992707323,0.2500198238073295,-0.12738350778689178,0.5928503660575468,0.06636883196633248,2024-09-17
187,0.12569718680007758,0.2519587695721838,-0.12128549393889954,0.6004413937513036,0.09202696218754669,2024-09-18
188,0.13349338804894323,0.25021477791748015,-0.12456318360090457,0.5991404473833679,0.10464667726276922,2024-09-19
189,0.13919778685353998,0.2533622671563694,-0.11500942879575748,0.6101266319655456,0.1153455132566299,2024-09-20
190,0.13937470889454912,0.2507663961010668,-0.11459830653609726,0.6057527592419334,0.10076461626568523,2024-09-23
191,0.13345380000097365,0.2338719657765755,-0.12724232204824348,0.5620646767411512,0.11763389030355409,2024-09-24
192,0.13083659273313017,0.224849760740204,-0.12226264086535465,0.5397440776678673,0.11693788725449261,2024-09-25
193,0.14338994449353698,0.22666812723301208,-0.11886150151622898,0.5522178771802004,0.13994519551794227,2024-09-26
194,0.13416326234246767,0.21399633888662817,-0.11962651629799625,0.519795908732376,0.12729360280590218,2024-09-27
195,0.13093521372067407,0.2178649949779435,-0.12675900279771424,0.5212494404749024,0.12985465670254182,2024-09-30
196,0.13791117875076117,0.22653158774412327,-0.12640845801422051,0.5425548319077729,0.11960707164569362,2024-10-01
197,0.14552077647163986,0.22382319459383546,-0.1283947823445487,0.5415700944834143,0.14017508649504462,2024-10-02
198,0.15120374982797002,0.22249770070696578,-0.11485002488765994,0.549781936837864,0.11720851643338381,2024-10-03
199,0.15363015163188581,0.23202653756446662,-0.1410144534090917,0.5602988819121499,0.1327827246966491,2024-10-04
200,0.1543378787699194,0.2297512156984888,-0.12919612678364523,0.5624071466221872,0.14003230656771204,2024-10-07
201,0.1555613373420449,0.22631929918409635,-0.1275654899473606,0.5562271089509097,0.14330158273782412,2024-10-08
202,0.15923608169803405,0.2346336734835944,-0.12817286590728894,0.5786104019282787,0.13714117581111074,2024-10-09
203,0.14827696711538188,0.2258760886932443,-0.11760158423785716,0.5556344978563765,0.12269999081704541,2024-10-10
204,0.14407330871798588,0.21510309868026234,-0.10513794442724778,0.5354832452693847,0.12423807611696636,2024-10-11
205,0.15151334306989842,0.2207551827530153,-0.09739699709157024,0.5573339098633059,0.13070557488376378,2024-10-14
206,0.1486975992726034,0.21637729657974725,-0.09574522911400507,0.5468018667339576,0.13179018768520745,2024-10-15
207,0.14220632466442604,0.20966697095928974,-0.09830252075016477,0.5281369542317012,0.12066440428606495,2024-10-16
208,0.13870033305554005,0.20618016763808442,-0.08369191055401226,0.5220655823907154,0.11522745064226303,2024-10-17
209,0.13589875609590008,0.20306516237805597,-0.07151486392763007,0.5177738467598356,0.10417404160403043,2024-10-18
210,0.12340924401744946,0.20673368719316185,-0.08430938990923109,0.5198485309712599,0.061113497190087074,2024-10-21
211,0.1270236579434194,0.20151732606841447,-0.07284733105339858,0.515408151278957,0.06178384254724101,2024-10-22
212,0.1424268413659151,0.20706786110520484,-0.06761577194047641,0.5399160005748378,0.07335435440319338,2024-10-23
213,0.14015746133130752,0.2098046954938404,-0.07604255359725398,0.5421094234461858,0.08311269147755174,2024-10-24
214,0.15426556369795058,0.22380196352884502,-0.07629967716725705,0.5824114833160177,0.09945040752078382,2024-10-25
215,0.1595659828249853,0.2268736948853527,-0.07692126314845094,0.5932082705107149,0.10088252810218878,2024-10-28
216,0.15708060205345964,0.22554256782553678,-0.07731210250700582,0.5869354515396927,0.07973012077319863,2024-10-29
217,0.163336341326414,0.22701324600422784,-0.07548426025473176,0.5943110734188577,0.09627701466945404,2024-10-30
218,0.15229078297752963,0.23511405967627824,-0.09471290696587864,0.6009094886404649,0.07909858418421778,2024-10-31
219,0.1481293016586471,0.23206424264369133,-0.0917227633832568,0.5909505902201162,0.0975055118059196,2024-11-01
220,0.1550627040859123,0.23923623836182148,-0.09881492508237322,0.6090268573764379,0.09611886582476514,2024-11-04
221,0.15285990638264618,0.23780994069465108,-0.10264686030773218,0.6020757269075765,0.09698944260396791,2024-11-05
222,0.16286570567255063,0.24982533933325984,-0.08111409090248445,0.6401981171988567,0.1173604433213764,2024-11-06
223,0.16200014708782412,0.24129925114184148,-0.08647283294712993,0.6166497365253711,0.12348384057520345,2024-11-07
224,0.15993334182122604,0.2399855763443967,-0.08635357074607264,0.6132410080340296,0.12051138881308265,2024-11-08
225,0.15861894578762023,0.2556575488968232,-0.08601040165252694,0.6482321057293927,0.10523274480897182,2024-11-11
226,0.1559082702436576,0.25608272096732304,-0.0940608221172381,0.6436925373560327,0.1110295328000892,2024-11-12
227,0.1604465623641498,0.250845348800154,-0.1022981024668913,0.6335820774666825,0.11820969488519895,2024-11-13
228,0.1604839244826586,0.2525405069998791,-0.09723793140470238,0.6413396033990879,0.11263297953794882,2024-11-14
229,0.1517418835524039,0.2416072926207592,-0.08526321247875646,0.612178972628513,0.10338402467384156,2024-11-15
230,0.1465971563160687,0.2442750980172534,-0.09329074409975724,0.6132696119326992,0.09785370100320234,2024-11-18
231,0.14421311581167337,0.24437949835108558,-0.082750606421222,0.6178382969518761,0.08193595730975822,2024-11-19
232,0.15549886339912858,0.2585567017472388,-0.07261830781529499,0.660973140575881,0.07329093896583205,2024-11-20
233,0.15609623180529802,0.2769543407080439,-0.08257463548241084,0.6987004958082796,0.046550759271978936,2024-11-21
234,0.1546769064775711,0.2645280484994697,-0.07724355686183115,0.6680863463180098,0.03991003787016667,2024-11-22
235,0.16762303151841454,0.260340153059662,-0.08595750675946601,0.667209749965979,0.06679903500232842,2024-11-25
236,0.17377144685267593,0.2641931033213125,-0.08903081958591752,0.6797587511758503,0.0912276536333998,2024-11-26
237,0.18696210079243075,0.25745513197412667,-0.08781904591279155,0.672196410279263,0.1018919436409429,2024-11-27
238,0.19453066805279207,0.2670781165929662,-0.08961861544833405,0.7017738763628507,0.12590298791650167,2024-11-28
239,0.19228962007989778,0.2621779548317914,-0.09744365487856499,0.6859920309266714,0.1373051889738537,2024-11-29
240,0.19865310828228883,0.2678580550389908,-0.09918152813152903,0.7009844425618585,0.15078586728803556,2024-12-02
241,0.19476063011095945,0.26313059608671163,-0.09801744646849331,0.6891975037602804,0.1382139205279833,2024-12-03
242,0.19976031726271518,0.2622440767969547,-0.10290983167565726,0.6862372688485969,0.15543723177844937,2024-12-04
243,0.20785826358808235,0.259596414959992,-0.09848698629129127,0.6847558636999866,0.17597615570330394,2024-12-05
244,0.19776140954935587,0.2662974347636444,-0.11180878612433542,0.6911514984542435,0.1553184253717692,2024-12-06
245,0.2003480024812183,0.2562620185174549,-0.10425567647336198,0.6742912398499823,0.15167132303437825,2024-12-09
246,0.2093886905915287,0.25814105515702734,-0.10900477671060316,0.681128239147275,0.16231988490296634,2024-12-10
247,0.2138161677240599,0.2628459819718308,-0.10646775213980353,0.6964308795537275,0.16917198714177317,2024-12-11
248,0.2152122035391682,0.26702518442173734,-0.10352622325392102,0.7075285804531677,0.16940314129759693,2024-12-12
249,0.20895059693967255,0.26009158902897733,-0.08577653209234715,0.6963676216018371,0.14257782666215912,2024-12-13
